2022-06-23 15:58:16.916  INFO 26303 --- [nio-8099-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-06-23 15:58:16.917  INFO 26303 --- [nio-8099-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2022-06-23 15:58:16.925  INFO 26303 --- [nio-8099-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 8 ms
2022-06-23 16:04:04.989  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_platform
2022-06-23 16:04:05.097  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_platform<<<<<<<<<<< The automatic database creation was successful
2022-06-23 16:04:05.097  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_admin
2022-06-23 16:04:05.116  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_admin<<<<<<<<<<< The automatic database creation was successful
2022-06-23 16:04:05.117  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_file
2022-06-23 16:04:05.207  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_file<<<<<<<<<<< The automatic database creation was successful
2022-06-23 16:04:05.208  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_message
2022-06-23 16:04:05.217  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_message<<<<<<<<<<< The automatic database creation was successful
2022-06-23 16:04:05.217  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_scheduler
2022-06-23 16:04:05.238  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_scheduler<<<<<<<<<<< The automatic database creation was successful
2022-06-23 16:04:05.238  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_import
2022-06-23 16:04:05.249  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_import<<<<<<<<<<< The automatic database creation
was successful
2022-06-23 16:04:05.249  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>> begin create database : hzero_report
2022-06-23 16:04:05.258  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : hzero_report<<<<<<<<<<< The automatic database creation
was successful
2022-06-23 16:04:05.259  INFO 26303 --- [io-8099-exec-23] o.h.i.s.impl.ImportDataServiceImpl       : >>>>>>>>>>>>>>>>>>>>>>>>>>>> start : service=hzero-platform, schema=hzero_platform <<<<<<<<<<<<<<<<<<<<<<<<<<<<<
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_event.groovy: script/db/hmsg_message_event.groovy::2020-06-11-hmsg_message_event::hzero@hand-china.com: ChangeSet script/db/hmsg_message_event.groovy::2020-06-11-hmsg_message_event::hzero@hand-china.com ran successfully in 134ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_message.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_receiver.groovy: script/db/hmsg_message_receiver.groovy::2019-01-02-hmsg_message_receiver::qingsheng.chen@hand-china.com: Table hmsg_message_receiver created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_receiver.groovy: script/db/hmsg_message_receiver.groovy::2019-01-02-hmsg_message_receiver::qingsheng.chen@hand-china.com: Index hmsg_message_receiver_n1 created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_receiver.groovy: script/db/hmsg_message_receiver.groovy::2019-01-02-hmsg_message_receiver::qingsheng.chen@hand-china.com: ChangeSet script/db/hmsg_message_receiver.groovy::2019-01-02-hmsg_message_receiver::qingsheng.chen@hand-china.com ran successfully in 82ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_receiver.groovy: script/db/hmsg_message_receiver.groovy::2019-06-04-hmsg_message_receiver::hzero@hand-china.com: Columns filter_flag(tinyint) added to hmsg_message_receiver
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_receiver.groovy: script/db/hmsg_message_receiver.groovy::2019-06-04-hmsg_message_receiver::hzero@hand-china.com: ChangeSet script/db/hmsg_message_receiver.groovy::2019-06-04-hmsg_message_receiver::hzero@hand-china.com ran successfully in 115ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_message.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_template.groovy: script/db/hmsg_message_template.groovy::2019-01-02-hmsg_message_template::qingsheng.chen@hand-china.com: Table hmsg_message_template created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_template.groovy: script/db/hmsg_message_template.groovy::2019-01-02-hmsg_message_template::qingsheng.chen@hand-china.com: Unique constraint added to hmsg_message_template(tenant_id,template_code,lang)
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_template.groovy: script/db/hmsg_message_template.groovy::2019-01-02-hmsg_message_template::qingsheng.chen@hand-china.com: ChangeSet script/db/hmsg_message_template.groovy::2019-01-02-hmsg_message_template::qingsheng.chen@hand-china.com ran successfully in 181ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_template.groovy: script/db/hmsg_message_template.groovy::2019-07-01-hmsg_message_template::hzero@hand-china.com: hmsg_message_template.external_code datatype was changed to varchar(60)
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_template.groovy: script/db/hmsg_message_template.groovy::2019-07-01-hmsg_message_template::hzero@hand-china.com: ChangeSet script/db/hmsg_message_template.groovy::2019-07-01-hmsg_message_template::hzero@hand-china.com ran successfully in 14ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_message.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_transaction.groovy: script/db/hmsg_message_transaction.groovy::2019-01-02-hmsg_message_transaction::qingsheng.chen@hand-china.com: Table hmsg_message_transaction created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_transaction.groovy: script/db/hmsg_message_transaction.groovy::2019-01-02-hmsg_message_transaction::qingsheng.chen@hand-china.com: Index hmsg_message_transaction_n1 created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_transaction.groovy: script/db/hmsg_message_transaction.groovy::2019-01-02-hmsg_message_transaction::qingsheng.chen@hand-china.com: ChangeSet script/db/hmsg_message_transaction.groovy::2019-01-02-hmsg_message_transaction::qingsheng.chen@hand-china.com ran successfully in 129ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_transaction.groovy: script/db/hmsg_message_transaction.groovy::2020-04-24-hmsg_message_transaction::hzero@hand-china.com: Index hmsg_message_transaction_n2 created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_message_transaction.groovy: script/db/hmsg_message_transaction.groovy::2020-04-24-hmsg_message_transaction::hzero@hand-china.com: ChangeSet script/db/hmsg_message_transaction.groovy::2020-04-24-hmsg_message_transaction::hzero@hand-china.com ran successfully in 32ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_message.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice.groovy: script/db/hmsg_notice.groovy::2019-06-21-hmsg_notice::hzero@hand-china.com: Table hmsg_notice created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice.groovy: script/db/hmsg_notice.groovy::2019-06-21-hmsg_notice::hzero@hand-china.com: Index hmsg_notice_n1 created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice.groovy: script/db/hmsg_notice.groovy::2019-06-21-hmsg_notice::hzero@hand-china.com: ChangeSet script/db/hmsg_notice.groovy::2019-06-21-hmsg_notice::hzero@hand-china.com ran successfully in 146ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice.groovy: script/db/hmsg_notice.groovy::2020-05-18-hmsg_notice::hzero@hand-china.com: Columns sticky_flag(tinyint) added to hmsg_notice
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice.groovy: script/db/hmsg_notice.groovy::2020-05-18-hmsg_notice::hzero@hand-china.com: ChangeSet script/db/hmsg_notice.groovy::2020-05-18-hmsg_notice::hzero@hand-china.com ran successfully in 66ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_message.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice_content.groovy: script/db/hmsg_notice_content.groovy::2019-06-21-hmsg_notice_content::hzero@hand-china.com: Table hmsg_notice_content created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice_content.groovy: script/db/hmsg_notice_content.groovy::2019-06-21-hmsg_notice_content::hzero@hand-china.com: Index hmsg_notice_content_n1 created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice_content.groovy: script/db/hmsg_notice_content.groovy::2019-06-21-hmsg_notice_content::hzero@hand-china.com: ChangeSet script/db/hmsg_notice_content.groovy::2019-06-21-hmsg_notice_content::hzero@hand-china.com ran successfully in 87ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_message.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice_published.groovy: script/db/hmsg_notice_published.groovy::2019-06-21-hmsg_notice_published::hzero@hand-china.com: Table hmsg_notice_published created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice_published.groovy: script/db/hmsg_notice_published.groovy::2019-06-21-hmsg_notice_published::hzero@hand-china.com: Index hmsg_notice_published_n1 created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice_published.groovy: script/db/hmsg_notice_published.groovy::2019-06-21-hmsg_notice_published::hzero@hand-china.com: ChangeSet script/db/hmsg_notice_published.groovy::2019-06-21-hmsg_notice_published::hzero@hand-china.com ran successfully in 140ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice_published.groovy: script/db/hmsg_notice_published.groovy::2019-12-23-hmsg_notice_published-add::minghui.qiu@hand-china.com: Columns receiver_type_code(varchar(60)),title(varchar(300)) added to hmsg_notice_published
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice_published.groovy: script/db/hmsg_notice_published.groovy::2019-12-23-hmsg_notice_published-add::minghui.qiu@hand-china.com: ChangeSet script/db/hmsg_notice_published.groovy::2019-12-23-hmsg_notice_published-add::minghui.qiu@hand-china.com ran successfully in 91ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_message.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice_receiver.groovy: script/db/hmsg_notice_receiver.groovy::2019-06-21-hmsg_notice_receiver::hzero@hand-china.com: Table hmsg_notice_receiver created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice_receiver.groovy: script/db/hmsg_notice_receiver.groovy::2019-06-21-hmsg_notice_receiver::hzero@hand-china.com: Index hmsg_notice_receiver_n1 created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice_receiver.groovy: script/db/hmsg_notice_receiver.groovy::2019-06-21-hmsg_notice_receiver::hzero@hand-china.com: Unique constraint added to hmsg_notice_receiver(published_id,receiver_type_code,receiver_source_id,tenant_id)
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_notice_receiver.groovy: script/db/hmsg_notice_receiver.groovy::2019-06-21-hmsg_notice_receiver::hzero@hand-china.com: ChangeSet script/db/hmsg_notice_receiver.groovy::2019-06-21-hmsg_notice_receiver::hzero@hand-china.com ran successfully in 159ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_message.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config.groovy: script/db/hmsg_receive_config.groovy::2019-01-02-hmsg_receive_config::qingsheng.chen@hand-china.com: Table hmsg_receive_config created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config.groovy: script/db/hmsg_receive_config.groovy::2019-01-02-hmsg_receive_config::qingsheng.chen@hand-china.com: Unique constraint added to hmsg_receive_config(receive_code)
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config.groovy: script/db/hmsg_receive_config.groovy::2019-01-02-hmsg_receive_config::qingsheng.chen@hand-china.com: ChangeSet script/db/hmsg_receive_config.groovy::2019-01-02-hmsg_receive_config::qingsheng.chen@hand-china.com ran successfully in 103ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config.groovy: script/db/hmsg_receive_config.groovy::2019-06-06-hmsg_receive_config-add::minghui.qiu@hand-china.com: Columns tenant_id(bigint) added to hmsg_receive_config
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config.groovy: script/db/hmsg_receive_config.groovy::2019-06-06-hmsg_receive_config-add::minghui.qiu@hand-china.com: ChangeSet script/db/hmsg_receive_config.groovy::2019-06-06-hmsg_receive_config-add::minghui.qiu@hand-china.com ran successfully in 77ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config.groovy: script/db/hmsg_receive_config.groovy::2019-06-21-hmsg_receive_config-unique-del-add::minghui.qiu@hand-china.com: Unique constraint hmsg_receive_config_u1 dropped from hmsg_receive_config
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config.groovy: script/db/hmsg_receive_config.groovy::2019-06-21-hmsg_receive_config-unique-del-add::minghui.qiu@hand-china.com: Unique constraint added to hmsg_receive_config(receive_code,tenant_id)
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config.groovy: script/db/hmsg_receive_config.groovy::2019-06-21-hmsg_receive_config-unique-del-add::minghui.qiu@hand-china.com: ChangeSet script/db/hmsg_receive_config.groovy::2019-06-21-hmsg_receive_config-unique-del-add::minghui.qiu@hand-china.com ran successfully in 71ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config.groovy: script/db/hmsg_receive_config.groovy::2019-11-22-hmsg_receive_config::shuangfei.zhu@hand-china.com: Columns parent_receive_code(varchar(30)) added to hmsg_receive_config
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config.groovy: script/db/hmsg_receive_config.groovy::2019-11-22-hmsg_receive_config::shuangfei.zhu@hand-china.com: ChangeSet script/db/hmsg_receive_config.groovy::2019-11-22-hmsg_receive_config::shuangfei.zhu@hand-china.com ran successfully in 116ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config.groovy: script/db/hmsg_receive_config.groovy::2020-04-27-hmsg_receive_config::hzero@hand-china.com: Columns editable_flag(tinyint(1)) added to hmsg_receive_config
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config.groovy: script/db/hmsg_receive_config.groovy::2020-04-27-hmsg_receive_config::hzero@hand-china.com: ChangeSet script/db/hmsg_receive_config.groovy::2020-04-27-hmsg_receive_config::hzero@hand-china.com ran successfully in 66ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_message.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config_tl.groovy: script/db/hmsg_receive_config_tl.groovy::2019-01-02-hmsg_receive_config_tl::qingsheng.chen@hand-china.com: Table hmsg_receive_config_tl created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config_tl.groovy: script/db/hmsg_receive_config_tl.groovy::2019-01-02-hmsg_receive_config_tl::qingsheng.chen@hand-china.com: Unique constraint added to hmsg_receive_config_tl(receive_id,lang)
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config_tl.groovy: script/db/hmsg_receive_config_tl.groovy::2019-01-02-hmsg_receive_config_tl::qingsheng.chen@hand-china.com: ChangeSet script/db/hmsg_receive_config_tl.groovy::2019-01-02-hmsg_receive_config_tl::qingsheng.chen@hand-china.com ran successfully in 234ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config_tl.groovy: script/db/hmsg_receive_config_tl.groovy::2020-06-11-hmsg_receive_config_tl::hzero@hand-china.com: Columns tenant_id(bigint) added to hmsg_receive_config_tl
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receive_config_tl.groovy: script/db/hmsg_receive_config_tl.groovy::2020-06-11-hmsg_receive_config_tl::hzero@hand-china.com: ChangeSet script/db/hmsg_receive_config_tl.groovy::2020-06-11-hmsg_receive_config_tl::hzero@hand-china.com ran successfully in 63ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_message.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receiver_type.groovy: script/db/hmsg_receiver_type.groovy::2019-01-02-hmsg_receiver_type::qingsheng.chen@hand-china.com: Table hmsg_receiver_type created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receiver_type.groovy: script/db/hmsg_receiver_type.groovy::2019-01-02-hmsg_receiver_type::qingsheng.chen@hand-china.com: Unique constraint added to hmsg_receiver_type(type_code,tenant_id)
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receiver_type.groovy: script/db/hmsg_receiver_type.groovy::2019-01-02-hmsg_receiver_type::qingsheng.chen@hand-china.com: ChangeSet script/db/hmsg_receiver_type.groovy::2019-01-02-hmsg_receiver_type::qingsheng.chen@hand-china.com ran successfully in 158ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receiver_type.groovy: script/db/hmsg_receiver_type.groovy::2019-06-11-hmsg_receiver_type-add::minghui.qiu@hand-china.com: Columns type_mode_code(varchar(30)) added to hmsg_receiver_type
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receiver_type.groovy: script/db/hmsg_receiver_type.groovy::2019-06-11-hmsg_receiver_type-add::minghui.qiu@hand-china.com: ChangeSet script/db/hmsg_receiver_type.groovy::2019-06-11-hmsg_receiver_type-add::minghui.qiu@hand-china.com ran successfully in 83ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receiver_type.groovy: script/db/hmsg_receiver_type.groovy::minghui.qiu@hand-china.com::2019-06-18-hmsg_receiver_type-drop: Null constraint dropped from hmsg_receiver_type.route_name
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receiver_type.groovy: script/db/hmsg_receiver_type.groovy::minghui.qiu@hand-china.com::2019-06-18-hmsg_receiver_type-drop: Null constraint dropped from hmsg_receiver_type.api_url
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receiver_type.groovy: script/db/hmsg_receiver_type.groovy::minghui.qiu@hand-china.com::2019-06-18-hmsg_receiver_type-drop: ChangeSet script/db/hmsg_receiver_type.groovy::minghui.qiu@hand-china.com::2019-06-18-hmsg_receiver_type-drop ran successfully in 270ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_message.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receiver_type_line.groovy: script/db/hmsg_receiver_type_line.groovy::2019-06-12-hmsg_receiver_type_line::qingsheng.chen@hand-china.com: Table hmsg_receiver_type_line created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receiver_type_line.groovy: script/db/hmsg_receiver_type_line.groovy::2019-06-12-hmsg_receiver_type_line::qingsheng.chen@hand-china.com: Unique constraint added to hmsg_receiver_type_line(receiver_type_id,receive_target_id,receive_target_tenant_id)
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_receiver_type_line.groovy: script/db/hmsg_receiver_type_line.groovy::2019-06-12-hmsg_receiver_type_line::qingsheng.chen@hand-china.com: ChangeSet script/db/hmsg_receiver_type_line.groovy::2019-06-12-hmsg_receiver_type_line::qingsheng.chen@hand-china.com ran successfully in 208ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_message.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_sms_server.groovy: script/db/hmsg_sms_server.groovy::2019-01-02-hmsg_sms_server::qingsheng.chen@hand-china.com: Table hmsg_sms_server created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_sms_server.groovy: script/db/hmsg_sms_server.groovy::2019-01-02-hmsg_sms_server::qingsheng.chen@hand-china.com: Unique constraint added to hmsg_sms_server(server_code,tenant_id)
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_sms_server.groovy: script/db/hmsg_sms_server.groovy::2019-01-02-hmsg_sms_server::qingsheng.chen@hand-china.com: ChangeSet script/db/hmsg_sms_server.groovy::2019-01-02-hmsg_sms_server::qingsheng.chen@hand-china.com ran successfully in 126ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_message.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_arg.groovy: script/db/hmsg_template_arg.groovy::2019-10-08-hmsg_template_arg::hzero@hand-china.com: Table hmsg_template_arg created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_arg.groovy: script/db/hmsg_template_arg.groovy::2019-10-08-hmsg_template_arg::hzero@hand-china.com: Index hmsg_template_arg_n1 created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_arg.groovy: script/db/hmsg_template_arg.groovy::2019-10-08-hmsg_template_arg::hzero@hand-china.com: ChangeSet script/db/hmsg_template_arg.groovy::2019-10-08-hmsg_template_arg::hzero@hand-china.com ran successfully in 81ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_arg.groovy: script/db/hmsg_template_arg.groovy::2020-06-11-hmsg_template_arg::hzero@hand-china.com: Columns tenant_id(bigint) added to hmsg_template_arg
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_arg.groovy: script/db/hmsg_template_arg.groovy::2020-06-11-hmsg_template_arg::hzero@hand-china.com: ChangeSet script/db/hmsg_template_arg.groovy::2020-06-11-hmsg_template_arg::hzero@hand-china.com ran successfully in 76ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_message.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_arg_tl.groovy: script/db/hmsg_template_arg_tl.groovy::2019-10-08-hmsg_template_arg_tl::hzero@hand-china.com: Table hmsg_template_arg_tl created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_arg_tl.groovy: script/db/hmsg_template_arg_tl.groovy::2019-10-08-hmsg_template_arg_tl::hzero@hand-china.com: Unique constraint added to hmsg_template_arg_tl(arg_id,lang)
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_arg_tl.groovy: script/db/hmsg_template_arg_tl.groovy::2019-10-08-hmsg_template_arg_tl::hzero@hand-china.com: ChangeSet script/db/hmsg_template_arg_tl.groovy::2019-10-08-hmsg_template_arg_tl::hzero@hand-china.com ran successfully in 227ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_arg_tl.groovy: script/db/hmsg_template_arg_tl.groovy::2020-06-11-hmsg_template_arg_tl::hzero@hand-china.com: Columns tenant_id(bigint) added to hmsg_template_arg_tl
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_arg_tl.groovy: script/db/hmsg_template_arg_tl.groovy::2020-06-11-hmsg_template_arg_tl::hzero@hand-china.com: ChangeSet script/db/hmsg_template_arg_tl.groovy::2020-06-11-hmsg_template_arg_tl::hzero@hand-china.com ran successfully in 296ms
INFO 6/23/22, 4:05 PM: liquibase: Successfully released change log lock
INFO 6/23/22, 4:05 PM: liquibase: Successfully acquired change log lock
INFO 6/23/22, 4:05 PM: liquibase: Reading from hzero_message.DATABASECHANGELOG
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_server.groovy: script/db/hmsg_template_server.groovy::2019-01-02-hmsg_template_server::qingsheng.chen@hand-china.com: Table hmsg_template_server created
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_server.groovy: script/db/hmsg_template_server.groovy::2019-01-02-hmsg_template_server::qingsheng.chen@hand-china.com: Unique constraint added to hmsg_template_server(tenant_id,message_code)
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_server.groovy: script/db/hmsg_template_server.groovy::2019-01-02-hmsg_template_server::qingsheng.chen@hand-china.com: ChangeSet script/db/hmsg_template_server.groovy::2019-01-02-hmsg_template_server::qingsheng.chen@hand-china.com ran successfully in 105ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_server.groovy: script/db/hmsg_template_server.groovy::2020-04-23-hmsg_template_server::hzero@hand-china.com: Columns category_code(varchar(30)) added to hmsg_template_server
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_server.groovy: script/db/hmsg_template_server.groovy::2020-04-23-hmsg_template_server::hzero@hand-china.com: ChangeSet script/db/hmsg_template_server.groovy::2020-04-23-hmsg_template_server::hzero@hand-china.com ran successfully in 87ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_server.groovy: script/db/hmsg_template_server.groovy::2020-04-24-hmsg_template_server::hzero@hand-china.com: Columns subcategory_code(varchar(30)) added to hmsg_template_server
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_server.groovy: script/db/hmsg_template_server.groovy::2020-04-24-hmsg_template_server::hzero@hand-china.com: ChangeSet script/db/hmsg_template_server.groovy::2020-04-24-hmsg_template_server::hzero@hand-china.com ran successfully in 120ms
INFO 6/23/22, 4:05 PM: liquibase: script/db/hmsg_template_server.groovy: script/db/hmsg_template_server.groovy::2020-04-27-hmsg_template_server::hzero@hand-china.com: Columns receive_config_flag(tinyint(1)) added to hmsg_template_server
